S1_D0801,S2_D0801,S3_D0801,S4_D0801,S5_D0801,S6_D0801,S7_D0801,S8_D0801
0.216,1.264,0.547,1.011,1.072,0.156,0.216,0.818
0.217,1.266,0.548,1.014,1.075,0.156,0.217,0.82
0.217,1.268,0.549,1.017,1.078,0.157,0.217,0.822
0.218,1.27,0.55,1.02,1.08,0.158,0.217,0.825
0.218,1.272,0.551,1.023,1.083,0.158,0.217,0.827
0.218,1.274,0.552,1.026,1.086,0.159,0.218,0.829
0.219,1.276,0.553,1.029,1.089,0.159,0.218,0.832
0.219,1.278,0.554,1.032,1.091,0.16,0.218,0.834
0.22,1.28,0.555,1.034,1.094,0.161,0.218,0.836
0.22,1.281,0.556,1.037,1.097,0.161,0.218,0.838
0.221,1.283,0.557,1.04,1.1,0.162,0.219,0.84
0.221,1.285,0.558,1.043,1.102,0.163,0.219,0.843
0.221,1.287,0.559,1.045,1.105,0.163,0.219,0.845
0.222,1.289,0.56,1.048,1.108,0.164,0.22,0.847
0.222,1.29,0.561,1.051,1.11,0.164,0.219,0.849
0.222,1.292,0.562,1.053,1.113,0.165,0.22,0.851
0.223,1.294,0.563,1.056,1.116,0.166,0.22,0.853
0.223,1.296,0.564,1.058,1.118,0.166,0.22,0.855
0.224,1.297,0.565,1.061,1.121,0.167,0.221,0.857
0.224,1.299,0.566,1.063,1.123,0.168,0.221,0.859
0.225,1.3,0.567,1.066,1.126,0.168,0.221,0.861
0.225,1.302,0.567,1.068,1.128,0.169,0.221,0.863
0.226,1.304,0.568,1.07,1.13,0.169,0.221,0.864
0.226,1.305,0.569,1.073,1.133,0.17,0.222,0.866
0.226,1.307,0.57,1.075,1.135,0.17,0.222,0.868
0.227,1.308,0.571,1.077,1.138,0.171,0.222,0.87
0.227,1.31,0.572,1.079,1.14,0.172,0.223,0.871
0.228,1.312,0.573,1.081,1.143,0.173,0.223,0.873
0.228,1.313,0.574,1.083,1.145,0.173,0.223,0.874
0.229,1.315,0.575,1.086,1.147,0.174,0.223,0.876
0.229,1.316,0.576,1.088,1.15,0.174,0.223,0.877
0.229,1.318,0.577,1.09,1.152,0.175,0.224,0.879
0.23,1.319,0.578,1.092,1.154,0.176,0.224,0.88
0.23,1.321,0.579,1.093,1.156,0.176,0.224,0.882
0.231,1.322,0.58,1.095,1.158,0.177,0.224,0.883
0.231,1.323,0.581,1.097,1.161,0.177,0.224,0.884
